Date,Ticker,Action,Firm,To Grade,From Grade
2018-05-07,AMZN,init,Telsey Advisory Group,Outperform,
2018-06-04,AMZN,reit,SunTrust Robinson Humphrey,Buy,Buy
2018-06-14,AMZN,main,DA Davidson,Buy,Buy
2018-07-13,AMZN,main,Barclays,Overweight,Overweight
2018-07-13,AMZN,main,Cowen & Co.,Outperform,Outperform
2018-07-16,AMZN,main,Credit Suisse,Outperform,Outperform
2018-07-27,AMZN,main,JMP Securities,Market Outperform,Market Outperform
2018-07-27,AMZN,main,JP Morgan,Overweight,Overweight
2018-07-27,AMZN,main,PiperJaffray,Overweight,Overweight
2018-07-27,AMZN,main,BMO Capital,Outperform,Outperform
2018-07-27,AMZN,main,Wedbush,Outperform,Outperform
2018-07-27,AMZN,main,Canaccord Genuity,Buy,Buy
2018-07-27,AMZN,main,Jefferies,Buy,Buy
2018-07-27,AMZN,main,Morgan Stanley,Overweight,Overweight
2018-07-27,AMZN,main,Credit Suisse,Outperform,Outperform
2018-08-29,AMZN,main,Morgan Stanley,Overweight,Overweight
2018-09-05,AMZN,main,DA Davidson,Buy,Buy
2018-09-10,AMZN,main,Wells Fargo,Outperform,Outperform
2018-09-10,AMZN,main,Citigroup,Buy,Buy
2018-09-25,AMZN,main,Jefferies,Buy,Buy
2018-09-27,AMZN,main,Stifel Nicolaus,Buy,Buy
2018-10-23,AMZN,main,Jefferies,Buy,Buy
2018-10-26,AMZN,main,Bank of America,Buy,Buy
2018-10-26,AMZN,main,Barclays,Overweight,Overweight
2018-10-26,AMZN,main,Jefferies,Buy,Buy
2019-01-23,AMZN,main,Deutsche Bank,Buy,Buy
2019-02-01,AMZN,init,Pivotal Research,Buy,
2019-02-01,AMZN,main,Raymond James,Outperform,Outperform
2019-02-01,AMZN,main,Deutsche Bank,Buy,Buy
2019-03-15,AMZN,up,KeyBanc,Overweight,Sector Weight
2019-03-20,AMZN,init,Evercore ISI Group,Outperform,
2019-04-08,AMZN,init,Societe Generale,Buy,
2019-04-26,AMZN,main,Goldman Sachs,Buy,Buy
2019-04-26,AMZN,main,Credit Suisse,Outperform,Outperform
2019-04-26,AMZN,main,Raymond James,Outperform,Outperform
2019-04-26,AMZN,main,Benchmark,Buy,Buy
2019-04-26,AMZN,main,Deutsche Bank,Buy,Buy
2019-04-26,AMZN,main,Wedbush,Outperform,Outperform
2019-04-26,AMZN,main,Barclays,Overweight,Overweight
2019-04-26,AMZN,main,Oppenheimer,Outperform,Outperform
2019-04-26,AMZN,main,Bank of America,Buy,Buy
2019-07-15,AMZN,main,Morgan Stanley,Overweight,
2019-07-22,AMZN,main,KeyBanc,Overweight,
2019-07-24,AMZN,main,Credit Suisse,Outperform,
2019-07-26,AMZN,main,Mizuho,Buy,
2019-07-26,AMZN,main,Barclays,Overweight,
2019-07-26,AMZN,main,Credit Suisse,Outperform,
2019-07-26,AMZN,main,Raymond James,Outperform,
2019-07-26,AMZN,main,Baird,Outperform,
2019-09-03,AMZN,main,RBC Capital,Outperform,
2019-09-23,AMZN,main,Morgan Stanley,Overweight,
2019-10-21,AMZN,main,Bank of America,Buy,
2019-10-25,AMZN,main,JMP Securities,Market Outperform,
2019-10-25,AMZN,main,SunTrust Robinson Humphrey,Buy,
2019-10-25,AMZN,main,Oppenheimer,Outperform,
2019-10-25,AMZN,main,Wedbush,Outperform,
2019-10-25,AMZN,main,MKM Partners,Buy,
2019-10-25,AMZN,main,BMO Capital,Outperform,
2019-10-25,AMZN,main,Morgan Stanley,Overweight,
2019-10-25,AMZN,main,Piper Jaffray,Overweight,
2019-10-25,AMZN,main,Barclays,Overweight,
2019-10-25,AMZN,main,Credit Suisse,Outperform,
2019-10-25,AMZN,main,Raymond James,Outperform,
2019-11-26,AMZN,init,China Renaissance,Hold,
2020-01-10,AMZN,init,Bernstein,Market Perform,
2020-01-16,AMZN,main,Morgan Stanley,Overweight,
2020-01-17,AMZN,main,UBS,Buy,
2020-01-22,AMZN,main,Pivotal Research,Buy,
2020-01-27,AMZN,main,Benchmark,Buy,
2020-01-29,AMZN,main,Deutsche Bank,Buy,
2020-01-29,AMZN,main,BMO Capital,Outperform,
2020-01-31,AMZN,main,KeyBanc,Overweight,
2020-01-31,AMZN,main,Cowen & Co.,Outperform,
2020-01-31,AMZN,main,Wells Fargo,Overweight,
2020-01-31,AMZN,main,Credit Suisse,Outperform,
2020-01-31,AMZN,main,Mizuho,Buy,
2020-01-31,AMZN,main,Raymond James,Outperform,
2020-01-31,AMZN,main,UBS,Buy,
2020-01-31,AMZN,main,Stifel,Buy,
2020-01-31,AMZN,main,B of A Securities,Buy,
2020-01-31,AMZN,main,JMP Securities,Market Outperform,
2020-01-31,AMZN,main,Piper Sandler,Overweight,
2020-01-31,AMZN,main,Baird,Outperform,
2020-01-31,AMZN,reit,DA Davidson,Buy,
2020-01-31,AMZN,main,RBC Capital,Outperform,
2020-01-31,AMZN,main,Morgan Stanley,Overweight,
2020-01-31,AMZN,main,Goldman Sachs,Buy,
2020-01-31,AMZN,main,CFRA,Buy,
2020-02-05,AMZN,main,Citigroup,Buy,
2020-02-13,AMZN,main,Aegis Capital,Buy,
2020-03-17,AMZN,main,Wedbush,Outperform,
2020-03-26,AMZN,main,Deutsche Bank,Buy,
2020-04-15,AMZN,main,Baird,Outperform,
2020-04-22,AMZN,main,Wedbush,Outperform,
2020-04-23,AMZN,main,Goldman Sachs,Buy,
2020-04-24,AMZN,main,Stifel,Buy,
2020-04-27,AMZN,main,Oppenheimer,Outperform,
2020-04-27,AMZN,main,SunTrust Robinson Humphrey,Buy,
2020-04-27,AMZN,main,Credit Suisse,Outperform,
2020-04-30,AMZN,main,Citigroup,Buy,
2020-05-01,AMZN,main,SunTrust Robinson Humphrey,Buy,
2020-05-01,AMZN,main,KeyBanc,Overweight,
2020-05-01,AMZN,main,RBC Capital,Outperform,
2020-05-01,AMZN,main,Mizuho,Buy,
2020-05-01,AMZN,main,Pivotal Research,Buy,
2020-05-01,AMZN,main,Susquehanna,Positive,
2020-05-01,AMZN,main,Credit Suisse,Outperform,
2020-05-01,AMZN,main,Morgan Stanley,Overweight,
2020-05-01,AMZN,main,MKM Partners,Buy,
2020-05-01,AMZN,main,UBS,Buy,
2020-05-01,AMZN,main,BMO Capital,Outperform,
2020-05-01,AMZN,main,Benchmark,Buy,
2020-05-01,AMZN,main,Guggenheim,Buy,
2020-05-01,AMZN,main,Canaccord Genuity,Buy,
2020-05-01,AMZN,main,JMP Securities,Market Outperform,
2020-05-01,AMZN,reit,B of A Securities,Buy,
2020-05-01,AMZN,main,Raymond James,Outperform,
2020-06-01,AMZN,main,Morgan Stanley,Overweight,
2020-06-08,AMZN,main,Baird,Outperform,
2020-06-08,AMZN,main,RBC Capital,Outperform,
2020-06-17,AMZN,init,Needham,Buy,
2020-06-26,AMZN,main,Deutsche Bank,Buy,
2020-06-26,AMZN,main,SunTrust Robinson Humphrey,Buy,
2020-06-30,AMZN,main,Mizuho,Buy,
2020-07-07,AMZN,main,Baird,Outperform,
2020-07-13,AMZN,main,Mizuho,Buy,
2020-07-20,AMZN,main,MKM Partners,Buy,
2020-07-24,AMZN,main,Credit Suisse,Outperform,
2020-07-24,AMZN,main,KeyBanc,Overweight,
2020-07-27,AMZN,main,B of A Securities,Buy,
2020-07-30,AMZN,main,BMO Capital,Outperform,
2020-07-31,AMZN,main,Canaccord Genuity,Buy,
2020-07-31,AMZN,main,Credit Suisse,Outperform,
2020-07-31,AMZN,main,Morgan Stanley,Overweight,
2020-07-31,AMZN,main,Raymond James,Outperform,
2020-07-31,AMZN,main,Needham,Buy,
2020-07-31,AMZN,main,KeyBanc,Overweight,
2020-09-22,AMZN,up,Bernstein,Outperform,Market Perform
2020-10-01,AMZN,main,Pivotal Research,Buy,
2020-10-07,AMZN,main,Benchmark,Buy,
2020-10-09,AMZN,main,Mizuho,Buy,
2020-10-15,AMZN,main,Morgan Stanley,Overweight,
2020-10-16,AMZN,main,Morgan Stanley,Overweight,
2020-10-27,AMZN,main,Deutsche Bank,Buy,
2020-10-27,AMZN,main,Credit Suisse,Outperform,
2020-10-30,AMZN,main,Benchmark,Buy,
2020-10-30,AMZN,main,Piper Sandler,Overweight,
2020-10-30,AMZN,main,Credit Suisse,Outperform,
2020-11-03,AMZN,main,Citigroup,Buy,
2020-11-04,AMZN,up,China Renaissance,Buy,Hold
2012-02-24,AEE,main,Wunderlich,Hold,
2012-02-28,AEE,main,UBS,Neutral,
2012-04-12,AEE,main,ISI Group,Hold,
2012-05-08,AEE,main,Bank oferica,Underperform,
2012-08-03,AEE,main,UBS,Neutral,
2012-08-03,AEE,main,Barclays,Equal-Weight,
2012-08-06,AEE,main,Bank of America,Underperform,
2012-10-29,AEE,up,Morgan Stanley,Equal-Weight,Underweight
2012-11-12,AEE,main,UBS,Neutral,
2012-11-12,AEE,main,Barclays,Equal-Weight,
2012-12-21,AEE,up,Morgan Stanley,Overweight,Equal-Weight
2012-12-24,AEE,up,Edward Jones,Hold,Sell
2013-01-17,AEE,main,Morgan Stanley,Overweight,
2013-02-21,AEE,main,UBS,Neutral,
2013-03-15,AEE,main,Wunderlich,Hold,
2013-05-03,AEE,main,Wunderlich,Hold,
2013-09-20,AEE,up,Barclays,Overweight,Equal-Weight
2014-01-06,AEE,up,Wells Fargo,Outperform,Market Perform
2014-02-25,AEE,down,Barclays,Equal-Weight,
2014-03-20,AEE,down,Goldman Sachs,Sell,Neutral
2014-05-09,AEE,main,Barclays,Equal-Weight,Equal-Weight
2014-08-07,AEE,main,UBS,Neutral,
2014-09-24,AEE,init,Ladenburg Thalmann,Buy,
2014-11-07,AEE,main,Barclays,Equal-Weight,
2014-12-08,AEE,main,Barclays,Equal-Weight,
2015-04-27,AEE,up,Argus,Buy,Hold
2015-05-08,AEE,main,Barclays,Equal-Weight,
2015-07-28,AEE,up,Goldman Sachs,Neutral,Sell
2015-08-03,AEE,main,Barclays,Equal-Weight,
2016-01-04,AEE,main,Barclays,Equal-Weight,
2016-01-28,AEE,main,Barclays,Equal-Weight,
2016-01-29,AEE,main,Barclays,Equal-Weight,
2016-02-22,AEE,main,Barclays,Equal-Weight,
2016-04-04,AEE,up,Barclays,Overweight,Equal-Weight
2016-04-04,AEE,down,Argus,Hold,Buy
2016-05-16,AEE,main,Barclays,Overweight,
2017-05-25,AEE,down,Barclays,Equal-Weight,Overweight
2017-06-26,AEE,down,Goldman Sachs,Sell,Neutral
2017-07-10,AEE,main,Morgan Stanley,Overweight,
2017-08-10,AEE,main,Morgan Stanley,Overweight,
2017-09-08,AEE,main,Morgan Stanley,Equal-Weight,
2017-11-13,AEE,main,Morgan Stanley,Equal-Weight,
2017-12-13,AEE,down,Morgan Stanley,Underweight,Equal-Weight
2018-02-02,AEE,init,UBS,Neutral,
2018-02-13,AEE,main,Morgan Stanley,Underweight,Underweight
2018-02-21,AEE,main,UBS,Neutral,Neutral
2018-04-02,AEE,up,UBS,Buy,Neutral
2018-04-16,AEE,main,Morgan Stanley,Underweight,Underweight
2018-05-23,AEE,up,Goldman Sachs,Neutral,Sell
2018-06-06,AEE,up,Morgan Stanley,Equal-Weight,Underweight
2018-06-13,AEE,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-07-10,AEE,init,Barclays,Equal-Weight,
2018-07-16,AEE,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-09-11,AEE,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-09-17,AEE,main,Wells Fargo,Outperform,Outperform
2018-09-21,AEE,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-09-26,AEE,init,SunTrust Robinson Humphrey,Hold,
2018-11-01,AEE,main,Barclays,Equal-Weight,Equal-Weight
2018-11-19,AEE,main,Barclays,Equal-Weight,Equal-Weight
2018-11-29,AEE,down,UBS,Neutral,Buy
2019-02-11,AEE,main,Wells Fargo,Outperform,Outperform
2019-02-12,AEE,main,Morgan Stanley,Equal-Weight,Equal-Weight
2019-07-25,AEE,up,Argus Research,Buy,Hold
2019-08-16,AEE,main,Morgan Stanley,Equal-Weight,
2019-09-06,AEE,main,Morgan Stanley,Equal-Weight,
2019-09-12,AEE,up,Wolfe Research,Outperform,Peer Perform
2019-09-17,AEE,up,Bank of America,Buy,Neutral
2019-09-25,AEE,main,Morgan Stanley,Equal-Weight,
2019-10-16,AEE,main,SunTrust Robinson Humphrey,Hold,
2019-10-29,AEE,up,UBS,Buy,Neutral
2019-11-11,AEE,main,Wells Fargo,Outperform,
2019-12-11,AEE,init,JP Morgan,Overweight,
2019-12-16,AEE,main,Morgan Stanley,Equal-Weight,
2020-01-16,AEE,up,Goldman Sachs,Buy,Neutral
2020-01-29,AEE,up,Morgan Stanley,Overweight,Equal-Weight
2020-02-14,AEE,main,Wells Fargo,Overweight,
2020-02-20,AEE,init,BMO Capital,Outperform,
2020-03-12,AEE,main,Morgan Stanley,Overweight,
2020-03-26,AEE,main,Barclays,Equal-Weight,
2020-04-14,AEE,down,Morgan Stanley,Equal-Weight,Overweight
2020-04-20,AEE,up,Evercore ISI Group,Outperform,In-Line
2020-05-15,AEE,main,Morgan Stanley,Equal-Weight,
2020-06-05,AEE,main,UBS,Buy,
2020-06-17,AEE,main,Morgan Stanley,Equal-Weight,
2020-07-07,AEE,main,B of A Securities,Buy,
2020-08-10,AEE,main,BMO Capital,Outperform,
2020-08-13,AEE,down,B of A Securities,Neutral,Buy
2020-09-18,AEE,main,Morgan Stanley,Equal-Weight,
2020-09-21,AEE,down,Barclays,Underweight,Equal-Weight
2020-10-05,AEE,main,Morgan Stanley,Equal-Weight,
2020-10-20,AEE,main,Morgan Stanley,Equal-Weight,
2013-12-09,AAL,init,CRT Capital,Buy,
2013-12-09,AAL,init,Deutsche Bank,Buy,
2013-12-18,AAL,init,UBS,Neutral,
2013-12-19,AAL,init,Evercore Partners,Equal-Weight,
2014-01-29,AAL,up,Bank of America,Neutral,Underperform
2014-01-29,AAL,main,Deutsche Bank,Buy,
2014-02-03,AAL,init,Morgan Stanley,Overweight,
2014-03-24,AAL,main,Morgan Stanley,Overweight,
2014-04-07,AAL,init,Goldman Sachs,Buy,
2014-04-17,AAL,main,Barclays,Equal-Weight,
2014-04-25,AAL,main,Deutsche Bank,Buy,
2014-04-25,AAL,main,CRT Capital,Buy,
2014-04-25,AAL,main,Imperial Capital,Outperform,
2014-04-28,AAL,main,Bank of America,Neutral,
2014-04-29,AAL,main,Bank of America,Neutral,
2014-05-01,AAL,main,JP Morgan,Overweight,
2014-05-05,AAL,init,Stifel Nicolaus,Buy,
2014-07-10,AAL,main,CRT Capital,Buy,
2014-07-11,AAL,main,Barclays,Equal-Weight,
2014-07-16,AAL,init,Atlantic Equities,Overweight,
2014-07-25,AAL,main,Deutsche Bank,Buy,
2014-07-28,AAL,main,CRT Capital,Buy,
2014-09-09,AAL,init,Credit Suisse,Outperform,
2014-10-24,AAL,main,Credit Suisse,Outperform,
2014-10-24,AAL,main,CRT Capital,Buy,
2014-12-01,AAL,up,Bank of America,Buy,Neutral
2014-12-02,AAL,main,Credit Suisse,Outperform,
2014-12-10,AAL,up,Barclays,Overweight,Equal-weight
2015-01-16,AAL,main,Barclays,Overweight,
2015-01-28,AAL,down,Credit Suisse,Neutral,Outperform
2015-02-24,AAL,down,Cowen & Co.,Market Perform,Outperform
2015-04-01,AAL,down,Deutsche Bank,Hold,Buy
2015-06-03,AAL,down,Bank of America,Neutral,Buy
2015-06-09,AAL,main,Imperial Capital,Outperform,
2015-06-10,AAL,main,JP Morgan,Overweight,
2015-06-10,AAL,main,Deutsche Bank,Hold,
2015-06-18,AAL,main,Barclays,Overweight,
2015-07-27,AAL,main,Barclays,Overweight,
2015-09-01,AAL,up,Deutsche Bank,Buy,Hold
2015-09-02,AAL,main,Imperial Capital,Outperform,
2015-10-12,AAL,main,Deutsche Bank,Buy,
2015-10-13,AAL,down,Evercore ISI Group,Hold,Buy
2015-12-21,AAL,main,Deutsche Bank,Buy,
2016-01-07,AAL,up,Credit Suisse,Outperform,Neutral
2016-01-27,AAL,up,UBS,Buy,Neutral
2016-02-01,AAL,up,Cowen & Co.,Outperform,Market Perform
2016-02-04,AAL,main,JP Morgan,Overweight,
2016-03-24,AAL,main,Stifel Nicolaus,Buy,
2016-03-24,AAL,up,Raymond James,Outperform,Market Perform
2016-03-29,AAL,init,Stephens & Co.,Equal-Weight,
2016-04-01,AAL,down,Deutsche Bank,Hold,Buy
2016-04-08,AAL,main,Deutsche Bank,Hold,
2016-04-12,AAL,main,Credit Suisse,Outperform,
2016-04-28,AAL,up,Morgan Stanley,Overweight,Equal-Weight
2016-06-16,AAL,down,Bank of America,Underperform,
2016-07-06,AAL,down,Credit Suisse,Underperform,Outperform
2016-07-12,AAL,up,Deutsche Bank,Buy,Hold
2016-07-25,AAL,main,Credit Suisse,Underperform,
2016-07-25,AAL,main,Deutsche Bank,Buy,
2016-07-27,AAL,main,JP Morgan,Overweight,
2016-08-26,AAL,init,Imperial Capital,In-Line,
2016-09-21,AAL,down,Raymond James,Market Perform,Outperform
2016-10-11,AAL,init,Bernstein,Underperform,
2016-10-12,AAL,main,Stifel,Buy,
2016-10-21,AAL,main,Wolfe Research,Outperform,
2016-10-21,AAL,main,Imperial Capital,In-Line,
2016-11-18,AAL,init,Citigroup,Buy,
2016-12-15,AAL,init,Barclays,Equal-Weight,
2017-01-04,AAL,down,Cowen & Co.,Market Perform,Outperform
2017-02-06,AAL,up,Bernstein,Market Perform,Underperform
2017-03-22,AAL,down,Morgan Stanley,Equal-Weight,Overweight
2017-04-27,AAL,down,JP Morgan,Neutral,Overweight
2017-06-20,AAL,init,Atlantic Equities,Underweight,
2017-07-13,AAL,main,Citigroup,Buy,
2017-07-17,AAL,main,Morgan Stanley,Equal-Weight,
2017-07-31,AAL,up,Cowen & Co.,Outperform,Market Perform
2017-08-01,AAL,up,JP Morgan,Overweight,Neutral
2017-08-17,AAL,main,Morgan Stanley,Equal-Weight,
2017-09-13,AAL,main,Citigroup,Buy,
2017-09-15,AAL,down,JP Morgan,Neutral,Overweight
2017-09-18,AAL,main,Morgan Stanley,Equal-Weight,
2017-09-20,AAL,up,Raymond James,Outperform,Market Perform
2017-09-22,AAL,up,Barclays,Overweight,Equal-Weight
2017-09-26,AAL,init,Macquarie,Neutral,
2017-10-02,AAL,main,Morgan Stanley,Equal-Weight,
2017-10-10,AAL,main,Bank of America,Underperform,
2017-10-27,AAL,main,Buckingham,Buy,
2017-11-01,AAL,up,JP Morgan,Overweight,Neutral
2017-11-13,AAL,main,Morgan Stanley,Equal-Weight,
2018-01-09,AAL,up,Bank of America,Buy,Underperform
2018-01-26,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-01-26,AAL,main,Buckingham,Buy,Buy
2018-01-31,AAL,up,Bernstein,Outperform,Market Perform
2018-02-23,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-04-12,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-05-29,AAL,main,Citigroup,Buy,Buy
2018-06-01,AAL,up,Imperial Capital,Outperform,In-Line
2018-06-13,AAL,main,Buckingham,Buy,Buy
2018-07-03,AAL,down,Deutsche Bank,Hold,Buy
2018-07-12,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-07-16,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-07-16,AAL,main,Barclays,Overweight,Overweight
2018-07-17,AAL,main,Buckingham,Buy,Buy
2018-07-30,AAL,up,Macquarie,Outperform,Neutral
2018-09-27,AAL,main,Imperial Capital,Outperform,Outperform
2018-10-10,AAL,main,Bank of America,Buy,Buy
2018-10-10,AAL,main,Buckingham,Buy,Buy
2018-10-10,AAL,main,Imperial Capital,Outperform,Outperform
2018-10-10,AAL,main,Citigroup,Buy,Buy
2018-10-11,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-10-16,AAL,main,Raymond James,Outperform,Outperform
2018-10-16,AAL,main,Imperial Capital,Outperform,Outperform
2018-10-17,AAL,up,Deutsche Bank,Buy,Hold
2018-11-12,AAL,init,Goldman Sachs,Buy,
2018-11-14,AAL,main,Morgan Stanley,Equal-Weight,Equal-Weight
2018-11-19,AAL,init,Credit Suisse,Neutral,
2018-11-29,AAL,main,Citigroup,Buy,Buy
2019-01-09,AAL,main,Imperial Capital,Outperform,Outperform
2019-02-08,AAL,init,Argus,Hold,
2019-03-01,AAL,down,Deutsche Bank,Hold,Buy
2019-03-08,AAL,main,Citigroup,Buy,Buy
2019-04-29,AAL,up,Deutsche Bank,Buy,Hold
2019-05-20,AAL,main,Barclays,Overweight,
2019-05-20,AAL,down,Morgan Stanley,Underweight,Equal-Weight
2019-05-20,AAL,down,Morgan Stanley,Underweight,Equal-Weight
2019-07-08,AAL,down,Credit Suisse,Underperform,Neutral
2019-07-11,AAL,main,Buckingham Research,Buy,
2019-09-06,AAL,init,Berenberg,Buy,
2019-09-10,AAL,main,Morgan Stanley,Underweight,
2019-10-10,AAL,main,Morgan Stanley,Underweight,
2019-10-21,AAL,main,Buckingham,Buy,
2019-11-13,AAL,init,UBS,Sell,
2020-02-27,AAL,down,Buckingham Research,Neutral,Buy
2020-02-28,AAL,down,CFRA,Hold,Buy
2020-03-23,AAL,main,B of A Securities,Underperform,
2020-03-23,AAL,down,Raymond James,Market Perform,Outperform
2020-03-26,AAL,main,Bank of America,Underperform,
2020-03-27,AAL,down,Berenberg,Hold,Buy
2020-03-30,AAL,main,Citigroup,Sell,
2020-04-01,AAL,down,Stifel,Hold,Buy
2020-04-06,AAL,down,JP Morgan,Underweight,Overweight
2020-04-21,AAL,main,Deutsche Bank,Buy,
2020-04-21,AAL,down,Susquehanna,Neutral,Positive
2020-04-27,AAL,main,Citigroup,Sell,
2020-05-01,AAL,main,Stifel,Hold,
2020-05-01,AAL,main,UBS,Sell,
2020-05-01,AAL,main,Evercore ISI Group,Underperform,
2020-06-05,AAL,down,Raymond James,Underperform,Market Perform
2020-06-15,AAL,main,Citigroup,Sell,
2020-06-17,AAL,init,Seaport Global,Buy,
2020-07-24,AAL,main,Stifel,Hold,
2020-07-27,AAL,up,Raymond James,Market Perform,Underperform
2020-09-02,AAL,down,Berenberg,Sell,Hold
2020-10-13,AAL,down,Susquehanna,Negative,Neutral
2012-01-27,AEP,down,Deutsche Bank,Hold,
2012-02-24,AEP,down,ISI Group,Hold,
2012-02-27,AEP,up,Jefferies,Buy,
2012-03-08,AEP,main,Jefferies,Buy,
2012-03-14,AEP,main,Jefferies,Buy,
2012-03-23,AEP,main,Citigroup,Neutral,
2012-04-05,AEP,main,JP Morgan,Neutral,
2012-04-27,AEP,main,JP Morgan,Neutral,
2012-07-03,AEP,up,Morgan Stanley,Overweight,Equal-Weight
2012-07-06,AEP,main,JP Morgan,Neutral,
2012-07-11,AEP,main,Jefferies,Buy,
2012-07-23,AEP,main,Jefferies,Buy,
2012-08-09,AEP,main,Credit Suisse,Outperform,
2012-08-09,AEP,up,ISI Group,Buy,Hold
2012-08-09,AEP,main,Barclays,Overweight,
2012-08-09,AEP,main,Jefferies,Buy,
2012-08-09,AEP,up,Bank of America,Buy,Neutral
2012-09-06,AEP,main,Jefferies,Buy,
2012-10-10,AEP,main,Jefferies,Buy,
2012-10-25,AEP,main,BMO Capital,Market Perform,
2012-10-25,AEP,main,Deutsche Bank,Hold,
2012-12-18,AEP,main,Deutsche Bank,Hold,
2013-01-08,AEP,main,Citigroup,Neutral,
2013-01-17,AEP,down,Morgan Stanley,Equal-weight,Overweight
2013-02-19,AEP,main,BMO Capital,Market Perform,
2013-02-19,AEP,main,Credit Suisse,Outperform,
2013-02-19,AEP,main,Jefferies,Buy,
2013-02-20,AEP,main,Deutsche Bank,Hold,
2013-02-20,AEP,main,UBS,Neutral,
2013-04-15,AEP,down,Wells Fargo,Market Perform,Outperform
2013-04-16,AEP,main,Jefferies,Buy,
2013-04-17,AEP,main,Deutsche Bank,Hold,
2013-04-23,AEP,down,SunTrust Robinson Humphrey,Neutral,Buy
2013-04-29,AEP,main,Jefferies,Buy,
2013-04-29,AEP,main,BMO Capital,Market Perform,
2013-06-12,AEP,up,SunTrust Robinson Humphrey,Buy,Neutral
2013-07-08,AEP,main,Jefferies,Buy,
2013-07-26,AEP,main,BMO Capital,Market Perform,
2013-08-16,AEP,main,Goldman Sachs,Neutral,
2013-09-23,AEP,up,Wells Fargo,Outperform,Market Perform
2013-10-01,AEP,main,Deutsche Bank,Hold,
2013-10-24,AEP,main,Jefferies,Buy,
2013-11-12,AEP,main,Macquarie,Neutral,
2013-11-18,AEP,up,Morgan Stanley,Overweight,Equal-weight
2013-12-11,AEP,main,Deutsche Bank,Hold,
2014-01-02,AEP,up,BMO Capital,Outperform,Market Perform
2014-01-31,AEP,main,UBS,Neutral,
2014-03-24,AEP,down,Jefferies,Hold,Buy
2014-04-21,AEP,down,ISI Group,Neutral,Buy
2014-04-21,AEP,main,Jefferies,Hold,
2014-04-22,AEP,main,KeyBanc,Buy,
2014-04-23,AEP,main,Deutsche Bank,Hold,
2014-04-24,AEP,main,Citigroup,Hold,
2014-04-28,AEP,main,UBS,Neutral,
2014-04-28,AEP,main,Deutsche Bank,Hold,
2014-04-28,AEP,main,Morgan Stanley,Overweight,
2014-05-09,AEP,main,JP Morgan,Neutral,
2014-07-09,AEP,main,JP Morgan,,Neutral
2014-07-23,AEP,main,Citigroup,Neutral,
2014-07-28,AEP,main,Jefferies,Hold,
2014-07-28,AEP,main,JP Morgan,Neutral,
2014-08-04,AEP,down,Morgan Stanley,Equal-Weight,Overweight
2014-11-06,AEP,down,,Market Perform,Outperform
2014-12-17,AEP,main,Deutsche Bank,Hold,
2015-01-12,AEP,main,JP Morgan,Neutral,
2015-01-22,AEP,main,Jefferies,Buy,
2015-02-02,AEP,main,Argus,Buy,
2015-02-23,AEP,init,Jefferies,Buy,
2015-04-20,AEP,main,Jefferies,Buy,
2015-04-22,AEP,main,KeyBanc,Overweight,
2015-04-24,AEP,main,Jefferies,Buy,
2015-04-24,AEP,up,Deutsche Bank,Buy,Hold
2015-05-06,AEP,main,Argus,Buy,
2015-06-08,AEP,main,SunTrust Robinson Humphrey,Buy,
2015-08-18,AEP,init,Mizuho,Buy,
2015-09-03,AEP,main,Barclays,Overweight,
2015-09-17,AEP,main,Jefferies,Buy,
2015-10-02,AEP,main,Barclays,Overweight,
2015-10-15,AEP,init,Citigroup,Neutral,
2015-10-19,AEP,main,SunTrust Robinson Humphrey,Buy,
2015-10-23,AEP,down,Credit Suisse,Neutral,Outperform
2015-10-23,AEP,main,Deutsche Bank,Buy,
2015-10-23,AEP,main,Jefferies,Buy,
2015-11-12,AEP,main,SunTrust Robinson Humphrey,Buy,
2015-12-07,AEP,up,UBS,Buy,Neutral
2015-12-15,AEP,main,Barclays,Overweight,
2015-12-15,AEP,up,Evercore ISI Group,Buy,Hold
2016-01-04,AEP,main,Barclays,Overweight,
2016-01-29,AEP,main,Credit Suisse,Neutral,
2016-03-18,AEP,main,Barclays,Overweight,
2016-04-28,AEP,main,Barclays,Overweight,
2016-06-17,AEP,main,Jefferies,Buy,
2016-07-20,AEP,main,Citigroup,Neutral,
2016-07-26,AEP,up,Goldman Sachs,Buy,Neutral
2016-07-29,AEP,down,Hilliard Lyons,Hold,Buy
2016-07-29,AEP,main,Jefferies,Buy,
2016-07-29,AEP,main,Barclays,Overweight,
2016-08-01,AEP,main,UBS,Buy,
2016-09-08,AEP,main,Citigroup,Neutral,
2016-09-20,AEP,down,Jefferies,Hold,Buy
2016-09-26,AEP,main,SunTrust Robinson Humphrey,Buy,
2016-10-04,AEP,main,Citigroup,Neutral,
2016-11-02,AEP,down,Evercore ISI Group,Hold,Buy
